Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$4	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$12	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest$3	double value(double,double)	16	8	3
org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatorTest$1	double value(double[])	19	4	4
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest$12	double value(double,double)	17	8	4
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest$16	double value(double,double)	16	8	3
org.apache.commons.math3.analysis.interpolation.BicubicInterpolatorTest$2	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$7	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.AkimaSplineInterpolatorTest$2	double value(double)	90	36	30
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest$7	double value(double,double)	16	7	3
org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunctionTest$5	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.NevilleInterpolatorTest	double partialerror(double[],double)	5	2	2
org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunctionTest$3	double value(double,double,double)	7	3	2
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$17	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatorTest$2	double value(double,double)	17	7	4
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest$9	double value(double,double)	16	7	3
org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolatorTest$1	double value(double,double)	19	7	3
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest$17	double value(double,double)	16	8	3
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest$5	double value(double,double)	16	7	3
org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunctionTest$7	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatorTest$1	double value(double,double,double)	10	2	2
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest$1	double value(double,double)	19	8	4
org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolatingFunctionTest$1	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.DividedDifferenceInterpolatorTest	double partialerror(double[],double)	5	2	2
org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunctionTest$4	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest	void testInterpolation(double,double,double,double,double,double,int,int,org.apache.commons.math3.analysis.TrivariateFunction,org.apache.commons.math3.analysis.TrivariateFunction,org.apache.commons.math3.analysis.TrivariateFunction,org.apache.commons.math3.analysis.TrivariateFunction,org.apache.commons.math3.analysis.TrivariateFunction,org.apache.commons.math3.analysis.TrivariateFunction,org.apache.commons.math3.analysis.TrivariateFunction,org.apache.commons.math3.analysis.TrivariateFunction,double,double,double,boolean)	3	3	null
org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolatorTest$2	double value(double,double)	19	7	3
org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunctionTest$4	double value(double,double,double)	7	3	2
org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunctionTest$2	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest$11	double value(double,double)	17	8	4
org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunctionTest$8	double value(double,double,double)	7	3	2
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$21	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.HermiteInterpolatorTest	org.apache.commons.math3.analysis.polynomials.PolynomialFunction randomPolynomial(int,java.util.Random)	2	2	null
org.apache.commons.math3.analysis.interpolation.HermiteInterpolatorTest	void checkPolynomial(org.apache.commons.math3.analysis.polynomials.PolynomialFunction,org.apache.commons.math3.analysis.polynomials.PolynomialFunction)	7	7	null
org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolatingFunctionTest	void testInterpolation(double,double,double,double,int,int,org.apache.commons.math3.analysis.BivariateFunction,double,double)	2	2	null
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$10	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$19	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunctionTest$8	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.AkimaSplineInterpolatorTest$1	double value(double)	90	36	30
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$14	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolatingFunctionTest$2	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$8	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$15	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunctionTest$6	double value(double,double,double)	7	3	2
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest$15	double value(double,double)	17	8	4
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest$4	double value(double,double)	16	8	3
org.apache.commons.math3.analysis.interpolation.AkimaSplineInterpolatorTest$3	double value(double)	90	36	30
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$13	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$9	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunctionTest$1	double value(double,double,double)	10	3	3
org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunctionTest$1	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$2	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolatingFunctionTest$2	double value(double,double,double)	10	3	3
org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolatorTest$2	double value(double,double)	17	7	4
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatorTest$2	double value(double,double,double)	9	3	3
org.apache.commons.math3.analysis.interpolation.MicrosphereProjectionInterpolatorTest$1	double value(double[])	20	4	4
org.apache.commons.math3.analysis.interpolation.BicubicInterpolatingFunctionTest$3	double value(double,double)	15	7	3
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$22	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest$11	double value(double,double,double)	6	2	2
org.apache.commons.math3.analysis.interpolation.PiecewiseBicubicSplineInterpolatorTest$1	double value(double,double)	17	7	4
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunctionTest$14	double value(double,double)	17	8	4
org.apache.commons.math3.analysis.interpolation.MicrosphereProjectionInterpolatorTest	double toCoordinate(double,double,int,int)	2	1	1
org.apache.commons.math3.analysis.function.SqrtTest$1	double value(double)	91	37	30
org.apache.commons.math3.analysis.function.SincTest$1	double value(double)	91	37	30
org.apache.commons.math3.analysis.function.SincTest$2	double value(double)	91	37	30
org.apache.commons.math3.analysis.function.SqrtTest$2	double value(double)	91	37	30
org.apache.commons.math3.analysis.XMinus5Function	double value(double)	91	37	30
org.apache.commons.math3.analysis.XMinus5Function	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure)	41	14	9
org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegratorTest$1	double value(double)	90	36	30
org.apache.commons.math3.analysis.integration.gauss.HermiteTest$1	double value(double)	90	36	30
org.apache.commons.math3.analysis.integration.gauss.HermiteTest$2	double value(double)	90	36	30
org.apache.commons.math3.analysis.integration.gauss.HermiteTest$3	double value(double)	90	36	30
org.apache.commons.math3.analysis.integration.LegendreGaussIntegratorTest$1	double value(double)	90	36	30
org.apache.commons.math3.analysis.FunctionUtilsTest$2	double value(double[])	17	5	4
org.apache.commons.math3.analysis.FunctionUtilsTest$2	org.apache.commons.math3.analysis.MultivariateVectorFunction gradient()	2	1	1
org.apache.commons.math3.analysis.FunctionUtilsTest$2$2	double[] value(double[])	2	1	1
org.apache.commons.math3.analysis.FunctionUtilsTest$1	double value(double[])	19	5	5
org.apache.commons.math3.analysis.FunctionUtilsTest$1	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure[])	4	1	1
org.apache.commons.math3.analysis.FunctionUtilsTest$2$1	double value(double[])	16	4	4
org.apache.commons.math3.analysis.SumSincFunction	double value(double[])	16	4	4
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiatorTest$7	double value(double)	90	36	30
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest	void checkF0F1(org.apache.commons.math3.analysis.differentiation.DerivativeStructure,double,double[])	20	9	6
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest	void checkEquals(org.apache.commons.math3.analysis.differentiation.DerivativeStructure,org.apache.commons.math3.analysis.differentiation.DerivativeStructure,double)	8	6	1
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiatorTest$6	double value(double)	90	36	30
org.apache.commons.math3.analysis.differentiation.DSCompilerTest	void checkIndices(int[],int[])	55	1	1
org.apache.commons.math3.analysis.differentiation.DSCompilerTest	java.lang.String ordersToString(int[],java.lang.String,java.lang.String[])	5	2	2
org.apache.commons.math3.analysis.differentiation.JacobianFunctionTest$SphereMapping	double[] value(double[])	2	1	1
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiatorTest$2	double value(double)	90	36	30
org.apache.commons.math3.analysis.differentiation.SparseGradientTest	void checkF0F1(org.apache.commons.math3.analysis.differentiation.SparseGradient,double,double[])	49	39	6
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiatorTest$1	double value(double)	90	36	30
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiatorTest$3	double value(double)	90	36	30
org.apache.commons.math3.analysis.differentiation.GradientFunctionTest$EuclideanDistance	double value(double[])	16	4	4
org.apache.commons.math3.analysis.differentiation.GradientFunctionTest$EuclideanDistance	org.apache.commons.math3.analysis.differentiation.DerivativeStructure value(org.apache.commons.math3.analysis.differentiation.DerivativeStructure[])	4	1	1
org.apache.commons.math3.analysis.differentiation.GradientFunctionTest$EuclideanDistance	double[] gradient(double[])	2	2	null
org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest	void composeAndTest(org.apache.commons.math3.linear.RealMatrix,int)	3	1	1
org.apache.commons.math3.linear.FieldLUSolverTest	org.apache.commons.math3.linear.FieldMatrix createFractionMatrix(int[][])	14	5	5
org.apache.commons.math3.linear.FieldLUSolverTest	double getDeterminant(org.apache.commons.math3.linear.FieldMatrix)	4	1	1
org.apache.commons.math3.linear.SingularValueDecompositionTest	void checkAEqualUSVt(org.apache.commons.math3.linear.RealMatrix)	3	1	1
org.apache.commons.math3.linear.SingularValueDecompositionTest	void checkOrthogonal(org.apache.commons.math3.linear.RealMatrix)	6	2	2
org.apache.commons.math3.linear.SingularValueDecompositionTest	void loadRealMatrix(org.apache.commons.math3.linear.RealMatrix,java.lang.String)	2	2	null
org.apache.commons.math3.linear.SingularValueDecompositionTest	org.apache.commons.math3.linear.RealMatrix createTestMatrix(java.util.Random,int,int,double[])	2	2	null
org.apache.commons.math3.linear.BlockFieldMatrixTest$GetVisitor	int getCount()	8	1	1
org.apache.commons.math3.linear.HilbertMatrix	org.apache.commons.math3.linear.RealVector operate(org.apache.commons.math3.linear.RealVector)	2	2	null
org.apache.commons.math3.linear.SymmLQTest	void saundersTest(int,boolean,boolean,double,double)	20	20	null
org.apache.commons.math3.linear.TriDiagonalTransformerTest	void checkAEqualQTQt(org.apache.commons.math3.linear.RealMatrix)	2	1	1
org.apache.commons.math3.linear.TriDiagonalTransformerTest	void checkNoAccessBelowDiagonal(double[][])	2	1	1
org.apache.commons.math3.linear.TriDiagonalTransformerTest	void checkOrthogonal(org.apache.commons.math3.linear.RealMatrix)	4	2	2
org.apache.commons.math3.linear.TriDiagonalTransformerTest	void checkTriDiagonal(org.apache.commons.math3.linear.RealMatrix)	2	1	1
org.apache.commons.math3.linear.TriDiagonalTransformerTest	void checkMatricesValues(double[][],double[][],double[],double[])	2	2	null
org.apache.commons.math3.linear.FieldMatrixImplTest	void checkGetSubMatrix(org.apache.commons.math3.linear.FieldMatrix,org.apache.commons.math3.fraction.Fraction[][],int,int,int,int)	7	1	1
org.apache.commons.math3.linear.FieldMatrixImplTest	void checkGetSubMatrix(org.apache.commons.math3.linear.FieldMatrix,org.apache.commons.math3.fraction.Fraction[][],int[],int[])	8	1	1
org.apache.commons.math3.linear.FieldMatrixImplTest	void checkCopy(org.apache.commons.math3.linear.FieldMatrix,org.apache.commons.math3.fraction.Fraction[][],int,int,int,int)	7	1	1
org.apache.commons.math3.linear.FieldMatrixImplTest	void checkCopy(org.apache.commons.math3.linear.FieldMatrix,org.apache.commons.math3.fraction.Fraction[][],int[],int[])	8	1	1
org.apache.commons.math3.linear.FieldMatrixImplTest	org.apache.commons.math3.linear.FieldVector columnToVector(org.apache.commons.math3.fraction.Fraction[][])	3	2	1
org.apache.commons.math3.linear.FieldMatrixImplTest	org.apache.commons.math3.fraction.Fraction[] columnToArray(org.apache.commons.math3.fraction.Fraction[][])	3	2	1
org.apache.commons.math3.linear.FieldMatrixImplTest	void checkArrays(org.apache.commons.math3.fraction.Fraction[],org.apache.commons.math3.fraction.Fraction[])	6	4	2
org.apache.commons.math3.linear.ArrayRealVectorTest	org.apache.commons.math3.linear.RealVector create(double[])	4	1	1
org.apache.commons.math3.linear.BiDiagonalTransformerTest	void checkdimensions(org.apache.commons.math3.linear.RealMatrix)	3	1	1
org.apache.commons.math3.linear.BiDiagonalTransformerTest	void checkAEqualUSVt(org.apache.commons.math3.linear.RealMatrix)	3	1	1
org.apache.commons.math3.linear.BiDiagonalTransformerTest	void checkOrthogonal(org.apache.commons.math3.linear.RealMatrix)	6	2	2
org.apache.commons.math3.linear.BiDiagonalTransformerTest	void checkBiDiagonal(org.apache.commons.math3.linear.RealMatrix)	3	1	1
org.apache.commons.math3.linear.SparseRealMatrixTest	org.apache.commons.math3.linear.RealVector columnToVector(double[][])	2	1	1
org.apache.commons.math3.linear.SparseRealMatrixTest	void assertClose(java.lang.String,org.apache.commons.math3.linear.RealMatrix,org.apache.commons.math3.linear.RealMatrix,double)	16	6	3
org.apache.commons.math3.linear.SparseRealMatrixTest	void assertClose(java.lang.String,double[],double[],double)	6	3	3
org.apache.commons.math3.linear.SparseRealMatrixTest	org.apache.commons.math3.linear.OpenMapRealMatrix createSparseMatrix(double[][])	73	27	20
org.apache.commons.math3.linear.SparseFieldVectorTest	void assertClose(java.lang.String,org.apache.commons.math3.fraction.Fraction[],org.apache.commons.math3.fraction.Fraction[],double)	6	1	1
org.apache.commons.math3.linear.SparseFieldVectorTest	org.apache.commons.math3.linear.SparseFieldVector create(int)	4	4	null
org.apache.commons.math3.linear.MatrixUtilsTest	void checkIdentityMatrix(org.apache.commons.math3.linear.RealMatrix)	3	1	1
org.apache.commons.math3.linear.MatrixUtilsTest	void checkIdentityFieldMatrix(org.apache.commons.math3.linear.FieldMatrix)	3	1	1
org.apache.commons.math3.linear.MatrixUtilsTest	org.apache.commons.math3.fraction.Fraction[][] asFraction(double[][])	6	3	1
org.apache.commons.math3.linear.MatrixUtilsTest	org.apache.commons.math3.fraction.Fraction[] asFraction(double[])	2	2	null
org.apache.commons.math3.linear.HessenbergTransformerTest	org.apache.commons.math3.linear.RealMatrix checkAEqualPHPt(org.apache.commons.math3.linear.RealMatrix)	5	3	1
org.apache.commons.math3.linear.HessenbergTransformerTest	void checkOrthogonal(org.apache.commons.math3.linear.RealMatrix)	4	2	2
org.apache.commons.math3.linear.HessenbergTransformerTest	void checkHessenbergForm(org.apache.commons.math3.linear.RealMatrix)	4	3	1
org.apache.commons.math3.linear.HessenbergTransformerTest	void checkMatricesValues(double[][],double[][],double[][])	2	2	null
org.apache.commons.math3.linear.SparseFieldMatrixTest	org.apache.commons.math3.linear.FieldVector columnToVector(org.apache.commons.math3.fraction.Fraction[][])	2	1	1
org.apache.commons.math3.linear.SparseFieldMatrixTest	void assertClose(java.lang.String,org.apache.commons.math3.linear.FieldMatrix,org.apache.commons.math3.linear.FieldMatrix,double)	16	6	3
org.apache.commons.math3.linear.SparseFieldMatrixTest	void assertClose(java.lang.String,org.apache.commons.math3.fraction.Fraction[],org.apache.commons.math3.fraction.Fraction[],double)	6	3	3
org.apache.commons.math3.linear.SparseFieldMatrixTest	org.apache.commons.math3.linear.SparseFieldMatrix createSparseMatrix(org.apache.commons.math3.fraction.Fraction[][])	69	24	19
org.apache.commons.math3.linear.FieldMatrixImplTest$GetVisitor	int getCount()	8	1	1
org.apache.commons.math3.linear.LUSolverTest	double getDeterminant(org.apache.commons.math3.linear.RealMatrix)	4	1	1
org.apache.commons.math3.linear.QRDecompositionTest	void checkDimension(org.apache.commons.math3.linear.RealMatrix)	5	1	1
org.apache.commons.math3.linear.QRDecompositionTest	void checkAEqualQR(org.apache.commons.math3.linear.RealMatrix)	6	1	1
org.apache.commons.math3.linear.QRDecompositionTest	void checkQOrthogonal(org.apache.commons.math3.linear.RealMatrix)	6	1	1
org.apache.commons.math3.linear.QRDecompositionTest	void checkUpperTriangular(org.apache.commons.math3.linear.RealMatrix)	6	1	1
org.apache.commons.math3.linear.QRDecompositionTest	void checkTrapezoidal(org.apache.commons.math3.linear.RealMatrix)	6	1	1
org.apache.commons.math3.linear.QRDecompositionTest	org.apache.commons.math3.linear.RealMatrix createTestMatrix(java.util.Random,int,int)	10	5	5
org.apache.commons.math3.linear.QRSolverTest	org.apache.commons.math3.linear.RealMatrix createTestMatrix(java.util.Random,int,int)	4	2	2
org.apache.commons.math3.linear.RRQRDecompositionTest	void checkDimension(org.apache.commons.math3.linear.RealMatrix)	5	1	1
org.apache.commons.math3.linear.RRQRDecompositionTest	void checkAPEqualQR(org.apache.commons.math3.linear.RealMatrix)	6	1	1
org.apache.commons.math3.linear.RRQRDecompositionTest	void checkQOrthogonal(org.apache.commons.math3.linear.RealMatrix)	6	1	1
org.apache.commons.math3.linear.RRQRDecompositionTest	void checkUpperTriangular(org.apache.commons.math3.linear.RealMatrix)	6	1	1
org.apache.commons.math3.linear.RRQRDecompositionTest	void checkTrapezoidal(org.apache.commons.math3.linear.RealMatrix)	6	1	1
org.apache.commons.math3.linear.RRQRDecompositionTest	org.apache.commons.math3.linear.RealMatrix createTestMatrix(java.util.Random,int,int)	10	5	5
org.apache.commons.math3.linear.BlockRealMatrixTest	void checkGetSubMatrix(org.apache.commons.math3.linear.RealMatrix,double[][],int,int,int,int)	7	1	1
org.apache.commons.math3.linear.BlockRealMatrixTest	void checkGetSubMatrix(org.apache.commons.math3.linear.RealMatrix,double[][],int[],int[])	8	1	1
org.apache.commons.math3.linear.BlockRealMatrixTest	void checkCopy(org.apache.commons.math3.linear.RealMatrix,double[][],int,int,int,int)	7	1	1
org.apache.commons.math3.linear.BlockRealMatrixTest	void checkCopy(org.apache.commons.math3.linear.RealMatrix,double[][],int[],int[])	8	1	1
org.apache.commons.math3.linear.BlockRealMatrixTest	org.apache.commons.math3.linear.RealVector columnToVector(double[][])	3	2	1
org.apache.commons.math3.linear.BlockRealMatrixTest	double[] columnToArray(double[][])	3	2	1
org.apache.commons.math3.linear.BlockRealMatrixTest	void checkArrays(double[],double[])	10	8	2
org.apache.commons.math3.linear.BlockRealMatrixTest	void assertClose(org.apache.commons.math3.linear.RealMatrix,org.apache.commons.math3.linear.RealMatrix,double)	15	6	3
org.apache.commons.math3.linear.BlockRealMatrixTest	void assertClose(double[],double[],double)	6	3	3
org.apache.commons.math3.linear.BlockRealMatrixTest	org.apache.commons.math3.linear.BlockRealMatrix createRandomMatrix(java.util.Random,int,int)	5	3	2
org.apache.commons.math3.linear.RealVectorTest	org.apache.commons.math3.linear.RealVector create(double[])	2	1	1
org.apache.commons.math3.linear.InverseHilbertMatrix	long getEntry(int,int)	8	8	null
org.apache.commons.math3.linear.BlockFieldMatrixTest	void checkGetSubMatrix(org.apache.commons.math3.linear.FieldMatrix,org.apache.commons.math3.fraction.Fraction[][],int,int,int,int)	7	1	1
org.apache.commons.math3.linear.BlockFieldMatrixTest	void checkGetSubMatrix(org.apache.commons.math3.linear.FieldMatrix,org.apache.commons.math3.fraction.Fraction[][],int[],int[])	8	1	1
org.apache.commons.math3.linear.BlockFieldMatrixTest	void checkCopy(org.apache.commons.math3.linear.FieldMatrix,org.apache.commons.math3.fraction.Fraction[][],int,int,int,int)	7	1	1
org.apache.commons.math3.linear.BlockFieldMatrixTest	void checkCopy(org.apache.commons.math3.linear.FieldMatrix,org.apache.commons.math3.fraction.Fraction[][],int[],int[])	8	1	1
org.apache.commons.math3.linear.BlockFieldMatrixTest	org.apache.commons.math3.linear.FieldVector columnToVector(org.apache.commons.math3.fraction.Fraction[][])	3	2	1
org.apache.commons.math3.linear.BlockFieldMatrixTest	org.apache.commons.math3.fraction.Fraction[] columnToArray(org.apache.commons.math3.fraction.Fraction[][])	3	2	1
org.apache.commons.math3.linear.BlockFieldMatrixTest	void checkArrays(org.apache.commons.math3.fraction.Fraction[],org.apache.commons.math3.fraction.Fraction[])	8	6	2
org.apache.commons.math3.linear.BlockFieldMatrixTest	org.apache.commons.math3.linear.BlockFieldMatrix createRandomMatrix(java.util.Random,int,int)	5	3	2
org.apache.commons.math3.linear.SchurTransformerTest	org.apache.commons.math3.linear.RealMatrix checkAEqualPTPt(org.apache.commons.math3.linear.RealMatrix)	6	4	1
org.apache.commons.math3.linear.SchurTransformerTest	void checkOrthogonal(org.apache.commons.math3.linear.RealMatrix)	6	2	2
org.apache.commons.math3.linear.SchurTransformerTest	void checkSchurForm(org.apache.commons.math3.linear.RealMatrix)	6	4	1
org.apache.commons.math3.linear.Array2DRowRealMatrixTest$GetVisitor	int getCount()	8	1	1
org.apache.commons.math3.linear.ArrayFieldVectorTest$FieldVectorTestImpl	org.apache.commons.math3.linear.FieldVector mapAddToSelf(org.apache.commons.math3.FieldElement)	2	2	null
org.apache.commons.math3.linear.ArrayFieldVectorTest$FieldVectorTestImpl	org.apache.commons.math3.linear.FieldVector mapSubtractToSelf(org.apache.commons.math3.FieldElement)	2	2	null
org.apache.commons.math3.linear.ArrayFieldVectorTest$FieldVectorTestImpl	org.apache.commons.math3.linear.FieldVector mapMultiplyToSelf(org.apache.commons.math3.FieldElement)	2	2	null
org.apache.commons.math3.linear.ArrayFieldVectorTest$FieldVectorTestImpl	org.apache.commons.math3.linear.FieldVector mapDivideToSelf(org.apache.commons.math3.FieldElement)	2	2	null
org.apache.commons.math3.linear.ArrayFieldVectorTest$FieldVectorTestImpl	org.apache.commons.math3.linear.FieldVector mapInvToSelf()	2	2	null
org.apache.commons.math3.linear.ArrayFieldVectorTest$FieldVectorTestImpl	org.apache.commons.math3.FieldElement getEntry(int)	5	2	2
org.apache.commons.math3.linear.ArrayFieldVectorTest$FieldVectorTestImpl	int getDimension()	6	2	2
org.apache.commons.math3.linear.ArrayFieldVectorTest$FieldVectorTestImpl	org.apache.commons.math3.FieldElement[] toArray()	39	11	4
org.apache.commons.math3.linear.RealVectorAbstractTest$RealVectorTestImpl	org.apache.commons.math3.linear.RealVector copy()	4	3	1
org.apache.commons.math3.linear.RealVectorAbstractTest$RealVectorTestImpl	double getEntry(int)	39	25	9
org.apache.commons.math3.linear.ArrayFieldVectorTest	void checkArray(java.lang.String,org.apache.commons.math3.fraction.Fraction[],org.apache.commons.math3.fraction.Fraction[])	20	2	2
org.apache.commons.math3.linear.ArrayFieldVectorTest	org.apache.commons.math3.linear.ArrayFieldVector create(int)	4	4	null
org.apache.commons.math3.linear.EigenDecompositionTest	void checkUnsymmetricMatrix(org.apache.commons.math3.linear.RealMatrix)	7	5	1
org.apache.commons.math3.linear.EigenDecompositionTest	void checkEigenValues(double[],org.apache.commons.math3.linear.EigenDecomposition,double)	4	4	null
org.apache.commons.math3.linear.EigenDecompositionTest	void checkEigenVector(double[],org.apache.commons.math3.linear.EigenDecomposition,double)	10	4	3
org.apache.commons.math3.linear.EigenDecompositionTest	org.apache.commons.math3.linear.RealMatrix createTestMatrix(java.util.Random,double[])	5	5	null
org.apache.commons.math3.linear.BlockRealMatrixTest$GetVisitor	int getCount()	8	1	1
org.apache.commons.math3.linear.Array2DRowRealMatrixTest	void checkGetSubMatrix(org.apache.commons.math3.linear.RealMatrix,double[][],int,int,int,int,boolean)	7	1	1
org.apache.commons.math3.linear.Array2DRowRealMatrixTest	void checkGetSubMatrix(org.apache.commons.math3.linear.RealMatrix,double[][],int[],int[],boolean)	8	1	1
org.apache.commons.math3.linear.Array2DRowRealMatrixTest	void checkCopy(org.apache.commons.math3.linear.RealMatrix,double[][],int,int,int,int,boolean)	8	1	1
org.apache.commons.math3.linear.Array2DRowRealMatrixTest	void checkCopy(org.apache.commons.math3.linear.RealMatrix,double[][],int[],int[],boolean)	9	1	1
org.apache.commons.math3.linear.Array2DRowRealMatrixTest	org.apache.commons.math3.linear.RealVector columnToVector(double[][])	3	2	1
org.apache.commons.math3.linear.Array2DRowRealMatrixTest	double[] columnToArray(double[][])	3	2	1
org.apache.commons.math3.linear.Array2DRowRealMatrixTest	void checkArrays(double[],double[])	6	4	2
org.apache.commons.math3.linear.RRQRSolverTest	org.apache.commons.math3.linear.RealMatrix createTestMatrix(java.util.Random,int,int)	4	2	2
org.apache.commons.math3.fraction.FractionTest	void assertFraction(int,int,org.apache.commons.math3.fraction.Fraction)	95	10	10
org.apache.commons.math3.fraction.FractionTest	void checkIntegerOverflow(double)	4	1	1
org.apache.commons.math3.fraction.BigFractionTest	void assertFraction(int,int,org.apache.commons.math3.fraction.BigFraction)	92	10	10
org.apache.commons.math3.fraction.BigFractionTest	void assertFraction(long,long,org.apache.commons.math3.fraction.BigFraction)	10	4	2
org.apache.commons.math3.special.GammaTest	void testRegularizedGamma(double,double,double)	7	7	null
org.apache.commons.math3.special.GammaTest	void testLogGamma(double,double)	4	4	null
org.apache.commons.math3.special.BetaTest	void testRegularizedBeta(double,double,double,double)	10	10	null
org.apache.commons.math3.special.BetaTest	void testLogBeta(double,double,double)	7	7	null
org.apache.commons.math3.special.BetaTest	double logGammaSum(double,double)	5	5	null
org.apache.commons.math3.special.BetaTest	double logGammaMinusLogGammaSum(double,double)	3	3	null
org.apache.commons.math3.special.BetaTest	double sumDeltaMinusDeltaSum(double,double)	3	3	null
org.apache.commons.math3.random.EmpiricalDistributionTest$1	double value(double)	90	36	30
org.apache.commons.math3.random.TestRandomGenerator	double nextDouble()	37	19	17
org.apache.commons.math3.random.EmpiricalDistributionTest	void checkDistribution()	2	1	1
org.apache.commons.math3.random.EmpiricalDistributionTest	void verifySame(org.apache.commons.math3.random.EmpiricalDistribution,org.apache.commons.math3.random.EmpiricalDistribution)	2	1	1
